Ensembl	KEid	AOPid
ENSG00000162711	https://identifiers.org/aop.events/1895	https://identifiers.org/aop/377; https://identifiers.org/aop/406; https://identifiers.org/aop/407
ENSG00000162747	https://identifiers.org/aop.events/1822	https://identifiers.org/aop/313
ENSG00000162769	https://identifiers.org/aop.events/958; https://identifiers.org/aop.events/1875	https://identifiers.org/aop/152; https://identifiers.org/aop/395
ENSG00000162891	https://identifiers.org/aop.events/1822	https://identifiers.org/aop/313
ENSG00000163431	https://identifiers.org/aop.events/1394; https://identifiers.org/aop.events/960; https://identifiers.org/aop.events/890; https://identifiers.org/aop.events/1003; https://identifiers.org/aop.events/1388; https://identifiers.org/aop.events/896; https://identifiers.org/aop.events/961; https://identifiers.org/aop.events/1885	https://identifiers.org/aop/220; https://identifiers.org/aop/152; https://identifiers.org/aop/3; https://identifiers.org/aop/471; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/218; https://identifiers.org/aop/219; https://identifiers.org/aop/3; https://identifiers.org/aop/464; https://identifiers.org/aop/471; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8; https://identifiers.org/aop/399
ENSG00000163517	https://identifiers.org/aop.events/1502	https://identifiers.org/aop/212; https://identifiers.org/aop/274; https://identifiers.org/aop/275; https://identifiers.org/aop/449
ENSG00000163531	https://identifiers.org/aop.events/281	https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/159; https://identifiers.org/aop/162; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/194; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/8
ENSG00000163568	https://identifiers.org/aop.events/1825	https://identifiers.org/aop/287; https://identifiers.org/aop/291; https://identifiers.org/aop/368; https://identifiers.org/aop/377; https://identifiers.org/aop/410; https://identifiers.org/aop/464; https://identifiers.org/aop/468; https://identifiers.org/aop/482
ENSG00000163599	https://identifiers.org/aop.events/1493; https://identifiers.org/aop.events/2020; https://identifiers.org/aop.events/958; https://identifiers.org/aop.events/1738	https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/432; https://identifiers.org/aop/470; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/152; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000163631	https://identifiers.org/aop.events/814; https://identifiers.org/aop.events/960; https://identifiers.org/aop.events/958; https://identifiers.org/aop.events/1690; https://identifiers.org/aop.events/1672; https://identifiers.org/aop.events/957; https://identifiers.org/aop.events/959; https://identifiers.org/aop.events/493; https://identifiers.org/aop.events/396; https://identifiers.org/aop.events/1003; https://identifiers.org/aop.events/409; https://identifiers.org/aop.events/961	https://identifiers.org/aop/128; https://identifiers.org/aop/256; https://identifiers.org/aop/257; https://identifiers.org/aop/258; https://identifiers.org/aop/377; https://identifiers.org/aop/437; https://identifiers.org/aop/447; https://identifiers.org/aop/152; https://identifiers.org/aop/152; https://identifiers.org/aop/124; https://identifiers.org/aop/18; https://identifiers.org/aop/307; https://identifiers.org/aop/51; https://identifiers.org/aop/526; https://identifiers.org/aop/302; https://identifiers.org/aop/152; https://identifiers.org/aop/366; https://identifiers.org/aop/152; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/46; https://identifiers.org/aop/39; https://identifiers.org/aop/40; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/46; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8
ENSG00000163659	https://identifiers.org/aop.events/55	https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/264; https://identifiers.org/aop/265; https://identifiers.org/aop/266; https://identifiers.org/aop/268; https://identifiers.org/aop/273; https://identifiers.org/aop/278; https://identifiers.org/aop/281; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/479; https://identifiers.org/aop/48; https://identifiers.org/aop/490; https://identifiers.org/aop/494; https://identifiers.org/aop/530
ENSG00000163737	https://identifiers.org/aop.events/1857	https://identifiers.org/aop/377; https://identifiers.org/aop/412
ENSG00000163739	https://identifiers.org/aop.events/87	https://identifiers.org/aop/27; https://identifiers.org/aop/303; https://identifiers.org/aop/377; https://identifiers.org/aop/412
ENSG00000163914	https://identifiers.org/aop.events/1640	https://identifiers.org/aop/297; https://identifiers.org/aop/365
ENSG00000163918	https://identifiers.org/aop.events/1515; https://identifiers.org/aop.events/383; https://identifiers.org/aop.events/167	https://identifiers.org/aop/212; https://identifiers.org/aop/13; https://identifiers.org/aop/34; https://identifiers.org/aop/518; https://identifiers.org/aop/58
ENSG00000163938	https://identifiers.org/aop.events/2192	https://identifiers.org/aop/506
ENSG00000163939	https://identifiers.org/aop.events/2192	https://identifiers.org/aop/506
ENSG00000164010	https://identifiers.org/aop.events/1708	https://identifiers.org/aop/313; https://identifiers.org/aop/377
ENSG00000164047	https://identifiers.org/aop.events/1708	https://identifiers.org/aop/313; https://identifiers.org/aop/377
ENSG00000164136	https://identifiers.org/aop.events/1496	https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/319; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/382; https://identifiers.org/aop/39; https://identifiers.org/aop/392; https://identifiers.org/aop/409; https://identifiers.org/aop/451; https://identifiers.org/aop/468
ENSG00000164266	https://identifiers.org/aop.events/1722; https://identifiers.org/aop.events/1720	https://identifiers.org/aop/316; https://identifiers.org/aop/316
ENSG00000164342	https://identifiers.org/aop.events/2180; https://identifiers.org/aop.events/1825; https://identifiers.org/aop.events/1848	https://identifiers.org/aop/506; https://identifiers.org/aop/287; https://identifiers.org/aop/291; https://identifiers.org/aop/368; https://identifiers.org/aop/377; https://identifiers.org/aop/410; https://identifiers.org/aop/464; https://identifiers.org/aop/468; https://identifiers.org/aop/482; https://identifiers.org/aop/320; https://identifiers.org/aop/377
ENSG00000164399	https://identifiers.org/aop.events/1496	https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/319; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/382; https://identifiers.org/aop/39; https://identifiers.org/aop/392; https://identifiers.org/aop/409; https://identifiers.org/aop/451; https://identifiers.org/aop/468
ENSG00000164400	https://identifiers.org/aop.events/1822; https://identifiers.org/aop.events/1496; https://identifiers.org/aop.events/87; https://identifiers.org/aop.events/1492	https://identifiers.org/aop/313; https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/319; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/382; https://identifiers.org/aop/39; https://identifiers.org/aop/392; https://identifiers.org/aop/409; https://identifiers.org/aop/451; https://identifiers.org/aop/468; https://identifiers.org/aop/27; https://identifiers.org/aop/303; https://identifiers.org/aop/377; https://identifiers.org/aop/412; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/38; https://identifiers.org/aop/483
ENSG00000164404	https://identifiers.org/aop.events/1800	https://identifiers.org/aop/345
ENSG00000164434	https://identifiers.org/aop.events/2203	https://identifiers.org/aop/520; https://identifiers.org/aop/523
ENSG00000164458	https://identifiers.org/aop.events/376; https://identifiers.org/aop.events/1708; https://identifiers.org/aop.events/1702; https://identifiers.org/aop.events/1493; https://identifiers.org/aop.events/1202; https://identifiers.org/aop.events/165; https://identifiers.org/aop.events/1721; https://identifiers.org/aop.events/827; https://identifiers.org/aop.events/446; https://identifiers.org/aop.events/413; https://identifiers.org/aop.events/984; https://identifiers.org/aop.events/1709; https://identifiers.org/aop.events/1825; https://identifiers.org/aop.events/1714; https://identifiers.org/aop.events/26; https://identifiers.org/aop.events/1711; https://identifiers.org/aop.events/1499; https://identifiers.org/aop.events/1712; https://identifiers.org/aop.events/981; https://identifiers.org/aop.events/1895; https://identifiers.org/aop.events/1822; https://identifiers.org/aop.events/1613; https://identifiers.org/aop.events/1710; https://identifiers.org/aop.events/960; https://identifiers.org/aop.events/1496; https://identifiers.org/aop.events/1498; https://identifiers.org/aop.events/1738; https://identifiers.org/aop.events/1457; https://identifiers.org/aop.events/1847; https://identifiers.org/aop.events/1719; https://identifiers.org/aop.events/1717; https://identifiers.org/aop.events/979; https://identifiers.org/aop.events/1841; https://identifiers.org/aop.events/87; https://identifiers.org/aop.events/1718; https://identifiers.org/aop.events/1700	https://identifiers.org/aop/46; https://identifiers.org/aop/313; https://identifiers.org/aop/377; https://identifiers.org/aop/277; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/432; https://identifiers.org/aop/470; https://identifiers.org/aop/154; https://identifiers.org/aop/41; https://identifiers.org/aop/316; https://identifiers.org/aop/40; https://identifiers.org/aop/476; https://identifiers.org/aop/64; https://identifiers.org/aop/18; https://identifiers.org/aop/307; https://identifiers.org/aop/51; https://identifiers.org/aop/64; https://identifiers.org/aop/154; https://identifiers.org/aop/277; https://identifiers.org/aop/313; https://identifiers.org/aop/287; https://identifiers.org/aop/291; https://identifiers.org/aop/368; https://identifiers.org/aop/377; https://identifiers.org/aop/410; https://identifiers.org/aop/464; https://identifiers.org/aop/468; https://identifiers.org/aop/482; https://identifiers.org/aop/314; https://identifiers.org/aop/306; https://identifiers.org/aop/344; https://identifiers.org/aop/345; https://identifiers.org/aop/372; https://identifiers.org/aop/476; https://identifiers.org/aop/477; https://identifiers.org/aop/314; https://identifiers.org/aop/173; https://identifiers.org/aop/314; https://identifiers.org/aop/154; https://identifiers.org/aop/377; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/313; https://identifiers.org/aop/288; https://identifiers.org/aop/289; https://identifiers.org/aop/305; https://identifiers.org/aop/307; https://identifiers.org/aop/527; https://identifiers.org/aop/314; https://identifiers.org/aop/152; https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/319; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/382; https://identifiers.org/aop/39; https://identifiers.org/aop/392; https://identifiers.org/aop/409; https://identifiers.org/aop/451; https://identifiers.org/aop/468; https://identifiers.org/aop/173; https://identifiers.org/aop/302; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/315; https://identifiers.org/aop/315; https://identifiers.org/aop/154; https://identifiers.org/aop/374; https://identifiers.org/aop/471; https://identifiers.org/aop/27; https://identifiers.org/aop/303; https://identifiers.org/aop/377; https://identifiers.org/aop/412; https://identifiers.org/aop/315; https://identifiers.org/aop/277
