"CNVassociated","disgenet_curated","Ensembl","Entrez_gene","fromDisGeNET","fromPublication","fromWikiPathways","gdascore","gLayCluster","HGNCsymbol","name","name.copy","PathwayID","Publication.doi","selected","shared name","snpID","WPNodeID","WPNodeIDType"
,"PSYGENET","ENSG00000010017","10048","1",,,"0.32","442","RANBP9","RANBP9","RANBP9",,,"false","RANBP9",,,
,"PSYGENET","ENSG00000134824","9415","1",,,"0.31","443","FADS2","FADS2","FADS2",,,"false","FADS2",,,
,"PSYGENET","ENSG00000143727","52","1",,,"0.32","444","ACP1","ACP1","ACP1",,,"false","ACP1",,,
,"PSYGENET","ENSG00000163394","886","1",,,"0.39","164","CCKAR","CCKAR","CCKAR",,,"false","CCKAR",,,
,,"ENSG00000162104",,,,"1",,"164","ADCY9","ADCY9","ADCY9","WP4222",,"false","ADCY9",,"ENSG00000162104","ensembl"
,"CTD_human","ENSG00000182782","338442","1",,,"0.31","327","HCAR2","HCAR2","HCAR2",,,"false","HCAR2",,,
,"PSYGENET","ENSG00000127324","7103","1",,,"0.31","445","TSPAN8","TSPAN8","TSPAN8",,,"false","TSPAN8",,,
,"PSYGENET","ENSG00000162989","3760","1",,,"0.31","206","KCNJ3","KCNJ3","KCNJ3",,,"false","KCNJ3",,,
,"PSYGENET","ENSG00000164305","836","1",,,"0.31","166","CASP3","CASP3","CASP3",,,"false","CASP3",,,
,"PSYGENET","ENSG00000109819","10891","1",,,"0.33","166","PPARGC1A","PPARGC1A","PPARGC1A",,,"false","PPARGC1A",,,
"1",,"ENSG00000141580",,,,"1",,"446","WDR45B","WDR45B","ENSG00000141580;WDR45B","WP5412",,"false","WDR45B",,"ENSG00000141580","ensembl"
"1",,"ENSG00000165806",,,,"1",,"166","CASP7","CASP7","CASP7;ENSG00000165806","WP4906",,"false","CASP7",,"ENSG00000165806","ensembl"
,"CTD_human","ENSG00000161526","29115","1",,,"0.3","447","SAP30BP","SAP30BP","SAP30BP",,,"false","SAP30BP",,,
"1","PSYGENET","ENSG00000105329","7040","1",,"1","0.34","171","TGFB1","TGF-B1, TGF-Beta, TGF-β, TGFB, TGFB1;TGFB1","TGFB1","WP4906",,"false","TGF-B1, TGF-Beta, TGF-β, TGFB, TGFB1;TGFB1",,"ENSG00000105329","ensembl"
,"PSYGENET","ENSG00000204301","4855","1",,,"0.5","247","NOTCH4","NOTCH4","NOTCH4",,,"false","NOTCH4",,,
"1","PSYGENET","ENSG00000128272","468","1",,"1","0.32","166","ATF4","ATF4","ATF4;ATF4;ENSG00000128272","WP4932",,"false","ATF4",,"ENSG00000128272","ensembl"
"1",,"ENSG00000171016",,,,"1",,"166","PYGO1","PYGO, PYGO1","PYGO, PYGO1","WP4905",,"false","PYGO, PYGO1",,"ENSG00000171016","ensembl"
"1",,"ENSG00000261247",,,,"1",,"448","GOLGA8T","GOLGA8T","GOLGA8T","WP5407",,"false","GOLGA8T",,"ENSG00000261247","ensembl"
"1",,"ENSG00000183638",,,,"1",,"254","RP1L1","RP1L1","RP1L1","WP5346",,"false","RP1L1",,"ENSG00000183638","ensembl"
,"PSYGENET","ENSG00000038210","55300","1",,,"0.31","171","PI4K2B","PI4K2B","PI4K2B",,,"false","PI4K2B",,,
,,"ENSG00000169258",,,,"1",,"449","GPRIN1","GPRIN1","GPRIN1","WP3584",,"false","GPRIN1",,"ENSG00000169258","ensembl"
,"PSYGENET","ENSG00000067182","7132","1",,,"0.34","171","TNFRSF1A","TNFRSF1A","TNFRSF1A",,,"false","TNFRSF1A",,,
,"PSYGENET","ENSG00000100292","3162","1",,"1","0.35","188","HMOX1","HMOX1;HMOX1, HO-1","HMOX1","WP408",,"false","HMOX1;HMOX1, HO-1",,"3162","ncbigene"
,"PSYGENET","ENSG00000165646","6571","1",,,"0.4","170","SLC18A2","SLC18A2","SLC18A2",,,"false","SLC18A2",,,
,"CTD_human","ENSG00000110697","9600","1",,,"0.3","171","PITPNM1","PITPNM1","PITPNM1",,,"false","PITPNM1",,,
,"PSYGENET","ENSG00000186090","200909","1",,,"0.3","173","HTR3D","HTR3D","HTR3D",,,"false","HTR3D",,,
,"PSYGENET","ENSG00000136944","4010","1",,,"0.32","450","LMX1B","LMX1B","LMX1B",,,"false","LMX1B",,,
,"PSYGENET","ENSG00000205279","613212","1",,,"0.32","451","CTXN3","CTXN3","CTXN3",,,"false","CTXN3",,,
"1",,"ENSG00000163069",,,,"1",,"164","SGCB","SGCB","SGCB","WP5406",,"false","SGCB",,"ENSG00000163069","ensembl"
,"PSYGENET","ENSG00000155269","27201","1",,,"0.31","452","GPR78","GPR78","GPR78",,,"false","GPR78",,,
,"PSYGENET","ENSG00000137726","53826","1",,,"0.35","453","FXYD6","FXYD6","FXYD6",,,"false","FXYD6",,,
"1",,"ENSG00000158773",,,,"1",,"231","USF1","USF1","ENSG00000158773;USF1","WP4932",,"false","USF1",,"ENSG00000158773","ensembl"
,"PSYGENET","ENSG00000082212","4200","1",,,"0.31","164","ME2","ME2","ME2",,,"false","ME2",,,
,"PSYGENET","ENSG00000173786","1267","1",,"1","0.4","184","CNP","CNP","CNP","WP3584",,"false","CNP",,"ENSG00000173786","ensembl"
,"PSYGENET","ENSG00000128285","2847","1",,,"0.34","454","MCHR1","MCHR1","MCHR1",,,"false","MCHR1",,,
"1",,"ENSG00000158769",,,,"1",,"178","F11R","F11R","ENSG00000158769;F11R","WP4905",,"false","F11R",,"ENSG00000158769","ensembl"
"1",,"ENSG00000003987",,,,"1",,"362","MTMR7","MTMR7","ENSG00000003987;MTMR7","WP5346",,"false","MTMR7",,"ENSG00000003987","ensembl"
,"PSYGENET","ENSG00000152413","9456","1",,"1","0.4","164","HOMER1","HOMER, HOMER1;HOMER1","HOMER1","WP4875",,"false","HOMER, HOMER1;HOMER1",,"ENSG00000152413","ensembl"
"1","PSYGENET","ENSG00000137462","7097","1",,"1","0.31","171","TLR2","TLR2","ENSG00000137462;TLR2;TLR2","WP5346",,"false","TLR2",,"ENSG00000137462","ensembl"
"1",,"ENSG00000065029",,,,"1",,"455","ZNF76","ZNF76","ENSG00000065029;ZNF76","WP4906",,"false","ZNF76",,"ENSG00000065029","ensembl"
"1",,"ENSG00000121892",,,,"1",,"165","PDS5A","PDS5A","PDS5A","WP5402",,"false","PDS5A",,"ENSG00000121892","ensembl"
"1",,"ENSG00000153147",,,,"1",,"166","SMARCA5","SMARCA5","SMARCA5","WP4932",,"false","SMARCA5",,"O60264","uniprot"
"1",,"ENSG00000073598",,,,"1",,"456","FNDC8","FNDC8","ENSG00000073598;FNDC8","WP4906",,"false","FNDC8",,"ENSG00000073598","ensembl"
,"CTD_human","ENSG00000047457","1356","1",,,"0.3","188","CP","CP","CP",,,"false","CP",,,
,,"ENSG00000078114",,,"1",,,"457","NEBL","NEBL","NEBL",,"10.1038/s41586-022-04434-5","false","NEBL","rs2119242",,
"1",,"ENSG00000204033",,,,"1",,"458","LRIT2","LRIT2","LRIT2","WP5402",,"false","LRIT2",,"ENSG00000204033","ensembl"
"1",,"ENSG00000197959",,,,"1",,"369","DNM3","DNM3","DNM3;ENSG00000197959","WP5408",,"false","DNM3",,"ENSG00000197959","ensembl"
"1",,"ENSG00000160948",,,,"1",,"251","VPS28","VPS28","VPS28","WP4932",,"false","VPS28",,"ENSG00000160948","ensembl"
"1",,"ENSG00000119139",,,,"1",,"178","TJP2","TJP2","ENSG00000119139;TJP2","WP4905, WP5407",,"false","TJP2",,"ENSG00000119139","ensembl"
,"PSYGENET","ENSG00000120910","5533","1",,,"0.4","164","PPP3CC","PPP3CC","PPP3CC",,,"false","PPP3CC",,,
"1",,"ENSG00000120899",,,,"1",,"171","PTK2B","PTK2B","ENSG00000120899;PTK2B","WP5399, WP5412",,"false","PTK2B",,"ENSG00000120899","ensembl"
"1",,"ENSG00000165732",,,,"1",,"166","DDX21","DDX21","DDX21","WP4932",,"false","DDX21",,"Q9NR30","uniprot"
,"PSYGENET","ENSG00000109132","8929","1",,,"0.33","459","PHOX2B","PHOX2B","PHOX2B",,,"false","PHOX2B",,,
"1",,"ENSG00000169783",,,,"1",,"184","LINGO1","LINGO1","LINGO1","WP5406",,"false","LINGO1",,"ENSG00000169783","ensembl"
,"CTD_human","ENSG00000168993","10815","1",,,"0.35","170","CPLX1","CPLX1","CPLX1",,,"false","CPLX1",,,
,,"ENSG00000138821",,,"1",,,"460","SLC39A8","SLC39A8","SLC39A8",,"10.1038/s41586-022-04434-5","false","SLC39A8","rs13107325",,
,"PSYGENET","ENSG00000164100","9348","1",,,"0.34","461","NDST3","NDST3","NDST3",,,"false","NDST3",,,
"1",,"ENSG00000164675",,,,"1",,"462","IQUB","IQUB","IQUB","WP5402",,"false","IQUB",,"ENSG00000164675","ensembl"
,"PSYGENET","ENSG00000072864","54820","1",,,"0.47","176","NDE1","NDE1","NDE1",,,"false","NDE1",,,
"1",,"ENSG00000169189",,,,"1",,"165","NSMCE1","NSMCE1","NSMCE1","WP5407",,"false","NSMCE1",,"Q8WV22","uniprot"
,"PSYGENET","ENSG00000242950","30816","1",,,"0.37","171","ERVW-1","ERVW-1","ERVW-1",,,"false","ERVW-1",,,
"1",,"ENSG00000147601",,,,"1",,"165","TERF1","TERF1","ENSG00000147601;TERF1","WP5346",,"false","TERF1",,"ENSG00000147601","ensembl"
,"PSYGENET","ENSG00000166741","4837","1",,,"0.32","170","NNMT","NNMT","NNMT",,,"false","NNMT",,,
,,"ENSG00000086991",,,,"1",,"196","NOX4","NOX4","50507;NOX4","WP408",,"false","NOX4",,"50507","ncbigene"
"1",,"ENSG00000148600",,,,"1",,"463","CDHR1","CDHR1","CDHR1;ENSG00000148600","WP5402",,"false","CDHR1",,"ENSG00000148600","ensembl"
,,"ENSG00000075035",,,"1",,,"464","WSCD2","WSCD2","WSCD2",,"10.1038/s41586-022-04434-5","false","WSCD2","rs3764002",,
"1",,"ENSG00000152595",,,,"1",,"465","MEPE","MEPE","ENSG00000152595;MEPE","WP5346",,"false","MEPE",,"ENSG00000152595","ensembl"
"1",,"ENSG00000071462",,,,"1",,"193","BUD23","BUD23","BUD23;ENSG00000071462","WP4932",,"false","BUD23",,"ENSG00000071462","ensembl"
,,"ENSG00000172572",,,,"1",,"176","PDE3A","PDE3, PDE3A","PDE3, PDE3A","WP4222",,"false","PDE3, PDE3A",,"ENSG00000172572","ensembl"
,"PSYGENET","ENSG00000157193","7804","1",,,"0.32","171","LRP8","LRP8","LRP8",,,"false","LRP8",,,
,"PSYGENET","ENSG00000064651","6558","1",,,"0.37","164","SLC12A2","SLC12A2","SLC12A2",,,"false","SLC12A2",,,
,"PSYGENET","ENSG00000113594","3977","1",,,"0.31","171","LIFR","LIFR","LIFR",,,"false","LIFR",,,
,,"ENSG00000092470",,,"1",,,"466","WDR76","WDR76","WDR76",,"10.1038/s41586-022-04434-5","false","WDR76","rs2929278",,
"1",,"ENSG00000065000",,,,"1",,"189","AP3D1","AP3D1","AP3D1","WP5408",,"false","AP3D1",,"O14617","uniprot"
"1",,"ENSG00000123395",,,,"1",,"166","ATG101","ATG101","ATG101","WP5412",,"false","ATG101",,"ENSG00000123395","ensembl"
,"CTD_human","ENSG00000156140","9508","1",,,"0.3","467","ADAMTS3","ADAMTS3","ADAMTS3",,,"false","ADAMTS3",,,
,"CTD_human","ENSG00000105737","2901","1",,,"0.31","164","GRIK5","GRIK5","GRIK5",,,"false","GRIK5",,,
,"PSYGENET","ENSG00000124588","4835","1",,,"0.32","468","NQO2","NQO2","NQO2",,,"false","NQO2",,,
"1",,"ENSG00000083067",,,,"1",,"469","TRPM3","TRPM3","TRPM3","WP5407",,"false","TRPM3",,"ENSG00000083067","ensembl"
,,"ENSG00000166886",,,"1",,,"184","NAB2","NAB2","NAB2",,"10.1038/s41586-022-04434-5","false","NAB2","rs324017",,
"1",,"ENSG00000187778",,,,"1",,"167","MCRS1","MCRS1","ENSG00000187778;MCRS1","WP4906, WP5346",,"false","MCRS1",,"ENSG00000187778","ensembl"
,,"ENSG00000186868",,,"1",,,"166","MAPT","MAPT","MAPT",,"10.1038/s41586-022-04434-5","false","MAPT","rs2532240",,
,,"ENSG00000144619",,,"1",,,"171","CNTN4","CNTN4","CNTN4",,"10.1038/s41586-022-04434-5","false","CNTN4","rs17194490",,
,"CTD_human","ENSG00000196954","837","1",,,"0.3","171","CASP4","CASP4","CASP4",,,"false","CASP4",,,
,"PSYGENET","ENSG00000124493","2914","1",,,"0.32","164","GRM4","GRM4","GRM4",,,"false","GRM4",,,
,"PSYGENET","ENSG00000198736","51734","1",,,"0.31","254","MSRB1","MSRB1","MSRB1",,,"false","MSRB1",,,
"1",,"ENSG00000164754",,,,"1",,"165","RAD21","RAD21","RAD21","WP5402",,"false","RAD21",,"ENSG00000164754","ensembl"
,"PSYGENET","ENSG00000206503","3105","1",,,"0.47","175","HLA-A","HLA-A","HLA-A",,,"false","HLA-A",,,
,"PSYGENET","ENSG00000164089","64850","1",,,"0.32","470","ETNPPL","ETNPPL","ETNPPL",,,"false","ETNPPL",,,
"1",,"ENSG00000213639",,,,"1",,"164","PPP1CB","MLCP, PPP1CB","MLCP, PPP1CB","WP4657",,"false","MLCP, PPP1CB",,"ENSG00000213639","ensembl"
,"PSYGENET","ENSG00000171759","5053","1",,,"0.37","165","PAH","PAH","PAH",,,"false","PAH",,,
"1","PSYGENET","ENSG00000177885","2885","1",,"1","0.32","171","GRB2","GRB2","ENSG00000177885;GRB2;GRB2","WP4932",,"false","GRB2",,"ENSG00000177885","ensembl"
,,"ENSG00000221869",,,,"1",,"166","CEBPD","C/EBP, CEBPD","C/EBP, CEBPD","WP3584",,"false","C/EBP, CEBPD",,"ENSG00000221869","ensembl"
,"PSYGENET","ENSG00000104371","27121","1",,,"0.31","471","DKK4","DKK4","DKK4",,,"false","DKK4",,,
"1",,"ENSG00000135390",,,,"1",,"195","ATP5MC2","ATP5MC2","ATP5MC2","WP4932",,"false","ATP5MC2",,"ENSG00000135390","ensembl"
,"PSYGENET","ENSG00000259207","3690","1",,,"0.31","164","ITGB3","ITGB3","ITGB3",,,"false","ITGB3",,,
"1",,"ENSG00000119509",,,,"1",,"245","INVS","INVS","ENSG00000119509;INVS","WP5399",,"false","INVS",,"ENSG00000119509","ensembl"
"1",,"ENSG00000154319",,,,"1",,"421","FAM167A","FAM167A","FAM167A","WP5346",,"false","FAM167A",,"ENSG00000154319","ensembl"
,"PSYGENET","ENSG00000103546","6530","1",,,"0.35","170","SLC6A2","SLC6A2","SLC6A2",,,"false","SLC6A2",,,
"1",,"ENSG00000132356",,,,"1",,"190","PRKAA1","AMPK, AMPK1, AMPKa1, PRKAA1","AMPK, AMPK1, AMPKa1, PRKAA1","WP4905",,"false","AMPK, AMPK1, AMPKa1, PRKAA1",,"ENSG00000132356","ensembl"
"1",,"ENSG00000130363",,,,"1",,"198","RSPH3","RSPH3","RSPH3","WP5402",,"false","RSPH3",,"ENSG00000130363","ensembl"
,,"ENSG00000158125",,,,"1",,"170","XDH","XDH, Xantine oxidase","XDH, Xantine oxidase","WP408",,"false","XDH, Xantine oxidase",,"7498","ncbigene"
"1",,"ENSG00000178217",,,,"1",,"472","SH2D4B","SH2D4B","SH2D4B","WP5402",,"false","SH2D4B",,"ENSG00000178217","ensembl"
,"CTD_human","ENSG00000185652","4908","1",,,"0.4","171","NTF3","NTF3","NTF3",,,"false","NTF3",,,
,"PSYGENET","ENSG00000112531","9444","1",,,"0.37","190","QKI","QKI","QKI",,,"false","QKI",,,
,"PSYGENET","ENSG00000105245","9253","1",,,"0.31","247","NUMBL","NUMBL","NUMBL",,,"false","NUMBL",,,
,,"ENSG00000129467",,,,"1",,"164","ADCY4","ADCY4","ADCY4","WP4222",,"false","ADCY4",,"ENSG00000129467","ensembl"
,"PSYGENET","ENSG00000174226","169166","1",,,"0.31","473","SNX31","SNX31","SNX31",,,"false","SNX31",,,
,,"ENSG00000164742",,,,"1",,"164","ADCY1","ADCY1, Adenyl cyclase","ADCY1, Adenyl cyclase","WP4222",,"false","ADCY1, Adenyl cyclase",,"ENSG00000164742","ensembl"
"1","CTD_human; GENOMICS_ENGLAND","ENSG00000142208","207","1",,"1","0.9","166","AKT1","AKT, AKT1, Akt1, PKB/AKT;AKT1","AKT1","WP3584, WP4906",,"false","AKT, AKT1, Akt1, PKB/AKT;AKT1",,"ENSG00000142208","ensembl"
"1",,"ENSG00000135903",,,,"1",,"184","PAX3","PAX3","ENSG00000135903;PAX3","WP4657",,"false","PAX3",,"ENSG00000135903","ensembl"
,,"ENSG00000112659",,,"1",,,"166","CUL9","CUL9","CUL9",,"10.1038/s41586-022-04434-5","false","CUL9","rs113113059",,
,"PSYGENET","ENSG00000162267","3699","1",,,"0.44","474","ITIH3","ITIH3","ITIH3",,,"false","ITIH3",,,
,,"ENSG00000122687",,,"1",,,"475","MRM2","FTSJ2","FTSJ2",,"10.1038/s41586-022-04434-5","false","FTSJ2","rs58120505",,
,"CTD_human","ENSG00000188641","1806","1","1",,"0.41","476","DPYD","DPYD","DPYD",,"10.1038/s41586-022-04434-5","false","DPYD","rs72728416",,
"1",,"ENSG00000065154",,,,"1",,"170","OAT","OAT","OAT","WP4657",,"false","OAT",,"ENSG00000065154","ensembl"
"1",,"ENSG00000112658",,,,"1",,"178","SRF","SRF","ENSG00000112658;SRF","WP4657",,"false","SRF",,"ENSG00000112658","ensembl"
,"PSYGENET","ENSG00000168038","54986","1",,,"0.33","477","ULK4","ULK4","ULK4",,,"false","ULK4",,,
,"PSYGENET","ENSG00000079215","6507","1",,,"0.37","478","SLC1A3","SLC1A3","SLC1A3",,,"false","SLC1A3",,,
"1",,"ENSG00000093009",,,,"1",,"165","CDC45","CDC45","CDC45","WP4657",,"false","CDC45",,"ENSG00000093009","ensembl"
"1",,"ENSG00000082898",,,,"1",,"166","XPO1","CRM1, XPO1","CRM1, XPO1;ENSG00000082898","WP4657",,"false","CRM1, XPO1",,"ENSG00000082898","ensembl"
,,"ENSG00000126456",,,"1",,,"171","IRF3","IRF3","IRF3",,"10.1038/s41586-022-04434-5","false","IRF3","rs2304205",,
,"PSYGENET","ENSG00000075213","10371","1",,,"0.32","171","SEMA3A","SEMA3A","SEMA3A",,,"false","SEMA3A",,,
,"PSYGENET","ENSG00000075624","60","1",,,"0.39","166","ACTB","ACTB","ACTB",,,"false","ACTB",,,
"1",,"ENSG00000105697",,,,"1",,"171","HAMP","HAMP, foetal HAMP?","ENSG00000105697;HAMP, foetal HAMP?","WP4906",,"false","HAMP, foetal HAMP?",,"ENSG00000105697","ensembl"
"1","PSYGENET","ENSG00000183454","2903","1","1","1","0.4","164","GRIN2A","GRIN2A","GRIN2A","WP4222, WP4875, WP5398","10.1038/s41586-022-04434-5","false","GRIN2A","rs9926049","ENSG00000183454","ensembl"
"1",,"ENSG00000165475",,,,"1",,"170","CRYL1","CRYL1","CRYL1;ENSG00000165475","WP5405",,"false","CRYL1",,"ENSG00000165475","ensembl"
,"PSYGENET","ENSG00000107262","573","1",,,"0.36","166","BAG1","BAG1","BAG1",,,"false","BAG1",,,
,"PSYGENET","ENSG00000114115","5947","1",,,"0.31","479","RBP1","RBP1","RBP1",,,"false","RBP1",,,
,"PSYGENET","ENSG00000117016","9783","1",,,"0.31","480","RIMS3","RIMS3","RIMS3",,,"false","RIMS3",,,
,,"ENSG00000109610",,,,"1",,"481","SOD3","SOD3","SOD3","WP408",,"false","SOD3",,"6649","ncbigene"
,"GENOMICS_ENGLAND","ENSG00000268089","55879","1",,,"0.31","482","GABRQ","GABRQ","GABRQ",,,"false","GABRQ",,,
,"PSYGENET","ENSG00000146352","134829","1",,,"0.31","483","CLVS2","CLVS2","CLVS2",,,"false","CLVS2",,,
,"PSYGENET","ENSG00000158402","995","1",,,"0.41","164","CDC25C","CDC25C","CDC25C",,,"false","CDC25C",,,
,"PSYGENET","ENSG00000138685","2247","1",,"1","0.31","171","FGF2","FGF2","FGF2","WP3584",,"false","FGF2",,"ENSG00000138685","ensembl"
"1",,"ENSG00000181222",,,,"1",,"166","POLR2A","POLR2A","ENSG00000181222;POLR2A","WP4657",,"false","POLR2A",,"ENSG00000181222","ensembl"
,"PSYGENET","ENSG00000112309","135152","1",,,"0.31","171","B3GAT2","B3GAT2","B3GAT2",,,"false","B3GAT2",,,
,"PSYGENET","ENSG00000163110","10611","1",,,"0.38","484","PDLIM5","PDLIM5","PDLIM5",,,"false","PDLIM5",,,
,"PSYGENET","ENSG00000235109","64288","1",,,"0.41","485","ZSCAN31","ZSCAN31","ZSCAN31",,,"false","ZSCAN31",,,
,"PSYGENET","ENSG00000101126","23394","1",,,"0.36","166","ADNP","ADNP","ADNP",,,"false","ADNP",,,
,"PSYGENET","ENSG00000148408","774","1",,,"0.42","164","CACNA1B","CACNA1B","CACNA1B",,,"false","CACNA1B",,,
,"PSYGENET","ENSG00000105974","857","1",,,"0.31","171","CAV1","CAV1","CAV1",,,"false","CAV1",,,
,,"ENSG00000178922",,,"1",,,"486","HYI","HYI","HYI",,"10.1038/s41586-022-04434-5","false","HYI","rs11210892",,
"1","PSYGENET","ENSG00000188486","3014","1",,"1","0.31","166","H2AX","Gamma H2AX, H2AX, Histone H2AX;H2AX","H2AX","WP4932",,"false","Gamma H2AX, H2AX, Histone H2AX;H2AX",,"P16104","uniprot"
"1",,"ENSG00000164362",,,,"1",,"166","TERT","TERT","ENSG00000164362;TERT","WP5346",,"false","TERT",,"ENSG00000164362","ensembl"
"1",,"ENSG00000126803",,,,"1",,"166","HSPA2","HSPA2","HSPA2","WP4932",,"false","HSPA2",,"ENSG00000126803","ensembl"
"1",,"ENSG00000185245",,,,"1",,"188","GP1BA","GP1BA","ENSG00000185245;GP1BA","WP4657",,"false","GP1BA",,"ENSG00000185245","ensembl"
"1",,"ENSG00000119737",,,,"1",,"171","GPR75","GPR75","ENSG00000119737;GPR75","WP4942",,"false","GPR75",,"ENSG00000119737","ensembl"
"1",,"ENSG00000077800",,,,"1",,"487","FKBP6","FKBP6","ENSG00000077800;FKBP6","WP4932",,"false","FKBP6",,"ENSG00000077800","ensembl"
,"PSYGENET","ENSG00000066032","1496","1",,,"0.41","166","CTNNA2","CTNNA2","CTNNA2",,,"false","CTNNA2",,,
,"PSYGENET","ENSG00000104290","7976","1",,,"0.4","285","FZD3","FZD3","FZD3",,,"false","FZD3",,,
,"PSYGENET","ENSG00000170745","3790","1",,,"0.32","170","KCNS3","KCNS3","KCNS3",,,"false","KCNS3",,,
"1","PSYGENET","ENSG00000185252","7625","1",,"1","0.32","488","ZNF74","ZNF74","ENSG00000185252;ZNF74;ZNF74","WP4657",,"false","ZNF74",,"ENSG00000185252","ensembl"
,"PSYGENET","ENSG00000169684","1138","1",,,"0.48","186","CHRNA5","CHRNA5","CHRNA5",,,"false","CHRNA5",,,
"1",,"ENSG00000099994",,,,"1",,"489","SUSD2","SUSD2","ENSG00000099994;SUSD2","WP5402",,"false","SUSD2",,"ENSG00000099994","ensembl"
"1",,"ENSG00000185608",,,,"1",,"490","MRPL40","MRPL40","ENSG00000185608;MRPL40","WP4657",,"false","MRPL40",,"ENSG00000185608","ensembl"
,,"ENSG00000135829",,,,"1",,"166","DHX9","DHX9","DHX9","WP3584",,"false","DHX9",,"ENSG00000135829","ensembl"
,"PSYGENET","ENSG00000134909","9743","1",,,"0.31","171","ARHGAP32","ARHGAP32","ARHGAP32",,,"false","ARHGAP32",,,
"1",,"ENSG00000198835",,,,"1",,"491","GJC2","GJC2","ENSG00000198835;GJC2","WP5407",,"false","GJC2",,"ENSG00000198835","ensembl"
,"PSYGENET","ENSG00000183762","83999","1",,,"0.31","471","KREMEN1","KREMEN1","KREMEN1",,,"false","KREMEN1",,,
,"PSYGENET","ENSG00000110931","10645","1",,,"0.36","190","CAMKK2","CAMKK2","CAMKK2",,,"false","CAMKK2",,,
"1","PSYGENET","ENSG00000099899","27037","1",,"1","0.31","166","TRMT2A","TRMT2A","ENSG00000099899;TRMT2A;TRMT2A","WP4657",,"false","TRMT2A",,"ENSG00000099899","ensembl"
,,"ENSG00000184486",,,,"1",,"184","POU3F2","BRN2","BRN2","WP3584",,"false","BRN2",,"ENSG00000184486","ensembl"
,"PSYGENET","ENSG00000008083","3720","1",,,"0.31","166","JARID2","JARID2","JARID2",,,"false","JARID2",,,
"1",,"ENSG00000181929",,,,"1",,"190","PRKAG1","PRKAG1","PRKAG1","WP4905",,"false","PRKAG1",,"ENSG00000181929","ensembl"
"1","CTD_human","ENSG00000077782","2260","1",,"1","0.42","171","FGFR1","FGFR1;FGFR1, FGFR1c","FGFR1","WP4657",,"false","FGFR1;FGFR1, FGFR1c",,"ENSG00000077782","ensembl"
"1",,"ENSG00000076555",,,,"1",,"190","ACACB","ACACB","ACACB;ENSG00000076555","WP4932",,"false","ACACB",,"ENSG00000076555","ensembl"
,"PSYGENET","ENSG00000111669","7167","1",,,"0.31","175","TPI1","TPI1","TPI1",,,"false","TPI1",,,
,"CTD_human","ENSG00000196639","3269","1",,,"0.31","492","HRH1","HRH1","HRH1",,,"false","HRH1",,,
,"PSYGENET","ENSG00000134046","8932","1",,,"0.32","166","MBD2","MBD2","MBD2",,,"false","MBD2",,,
,"PSYGENET","ENSG00000163531","23114","1",,,"0.31","186","NFASC","NFASC","NFASC",,,"false","NFASC",,,
"1",,"ENSG00000133302",,,,"1",,"165","SLF1","SLF1","SLF1","WP5407",,"false","SLF1",,"Q9BQI6","uniprot"
"1",,"ENSG00000197879",,,,"1",,"166","MYO1C","MYO1C","MYO1C","WP4932",,"false","MYO1C",,"O00159","uniprot"
,"PSYGENET","ENSG00000132164","6538","1",,,"0.31","493","SLC6A11","SLC6A11","SLC6A11",,,"false","SLC6A11",,,
,,"ENSG00000128655",,,,"1",,"176","PDE11A","PDE11A","PDE11A","WP4222",,"false","PDE11A",,"ENSG00000128655","ensembl"
,"PSYGENET","ENSG00000169896","3684","1",,,"0.3","171","ITGAM","ITGAM","ITGAM",,,"false","ITGAM",,,
"1","PSYGENET","ENSG00000132535","1742","1",,"1","0.4","164","DLG4","DLG4;DLG4, PSD95","DLG4","WP5398",,"false","DLG4;DLG4, PSD95",,"ENSG00000132535","ensembl"
"1",,"ENSG00000171060",,,,"1",,"494","C8orf74","C8orf74","C8orf74","WP5346",,"false","C8orf74",,"ENSG00000171060","ensembl"
,"PSYGENET","ENSG00000177425","5074","1",,,"0.32","495","PAWR","PAWR","PAWR",,,"false","PAWR",,,
,"PSYGENET","ENSG00000164778","2020","1",,,"0.31","496","EN2","EN2","EN2",,,"false","EN2",,,
,"PSYGENET","ENSG00000122877","1959","1",,,"0.34","184","EGR2","EGR2","EGR2",,,"false","EGR2",,,
,"PSYGENET","ENSG00000130540","25830","1",,,"0.35","497","SULT4A1","SULT4A1","SULT4A1",,,"false","SULT4A1",,,
,,"ENSG00000174233",,,,"1",,"164","ADCY6","ADCY6","ADCY6","WP4222",,"false","ADCY6",,"ENSG00000174233","ensembl"
,"PSYGENET","ENSG00000102974","10664","1",,"1","0.33","165","CTCF","CTCF","CTCF","WP3584",,"false","CTCF",,"ENSG00000102974","ensembl"
,,"ENSG00000120088",,,"1",,,"164","CRHR1","CRHR1","CRHR1",,"10.1038/s41586-022-04434-5","false","CRHR1","rs2532240",,
,"PSYGENET","ENSG00000147852","7436","1",,,"0.32","171","VLDLR","VLDLR","VLDLR",,,"false","VLDLR",,,
,,"ENSG00000101447",,,"1",,,"498","FAM83D","FAM83D","FAM83D",,"10.1038/s41586-022-04434-5","false","FAM83D","rs1006945",,
"1","PSYGENET","ENSG00000182771","2894","1",,"1","0.36","499","GRID1","GRID1","ENSG00000182771;GRID1;GRID1","WP3584, WP5402",,"false","GRID1",,"ENSG00000182771","ensembl"
